gauge_id,station_name,river,latitude,longitude,altitude,area,country,source
urk.ijsselmeer.oost.meetpaal2,"Urk, IJsselmeer, oost, meetpaal 02","Urk, IJsselmeer, oost, meetpaal 02",52.748351,5.559,,,Netherlands,Rijkswaterstaat WaterWebservices
urk.ijsselmeer.zuid.meetpaal46,"Urk, IJsselmeer, zuid, meetpaal 46","Urk, IJsselmeer, zuid, meetpaal 46",52.71,5.4929,,,Netherlands,Rijkswaterstaat WaterWebservices
urmond,Urmond,monding van de Ur,50.99143,5.768904,,,Netherlands,Rijkswaterstaat WaterWebservices
vaarwaterlangshoofdplaat,Vaarwater langs Hoofdplaat,Vaarwater langs Hoofdplaat,51.377457,3.672677,,,Netherlands,Rijkswaterstaat WaterWebservices
valkenburg,Valkenburg,Valkenburg,52.168377,4.403757,,,Netherlands,Rijkswaterstaat WaterWebservices
valkenisse.boei65,"Valkenisse, boei 65","Valkenisse, boei 65",51.370508,4.114792,,,Netherlands,Rijkswaterstaat WaterWebservices
vechterweerd.boven,"Vechterweerd, boven","Vechterweerd, boven",52.517531,6.21315,,,Netherlands,Rijkswaterstaat WaterWebservices
veen,Veen,Afgedamde Maas,51.780042,5.111874,,,Netherlands,Rijkswaterstaat WaterWebservices
veere,Veere,Veere,51.542099,3.667385,,,Netherlands,Rijkswaterstaat WaterWebservices
veere.havenmond,"Veere, havenmond","Veere, havenmond",51.548295,3.673062,,,Netherlands,Rijkswaterstaat WaterWebservices
veere.schutsluis,"Veere, schutsluis","Veere, schutsluis",51.540751,3.667436,,,Netherlands,Rijkswaterstaat WaterWebservices
veersegat.dam,"Veersegat, dam","Veersegat, dam",51.575778,3.634799,,,Netherlands,Rijkswaterstaat WaterWebservices
veersegat.dam.meerzijde.badstrand,"Veersegat, Dam, meerzijde, badstrand","Veersegat, Dam, meerzijde, badstrand",51.583228,3.628017,,,Netherlands,Rijkswaterstaat WaterWebservices
veersemeer.deelgebied,"Veerse Meer, deelgebied","Veerse Meer, deelgebied",51.532006,3.715334,,,Netherlands,Rijkswaterstaat WaterWebservices
veessen,Veessen Wapenveld,Veessen Wapenveld,52.368033,6.077656,,,Netherlands,Rijkswaterstaat WaterWebservices
veessen.beneden,"Veessen, beneden","Veessen, beneden",52.36814,6.076946,,,Netherlands,Rijkswaterstaat WaterWebservices
veessen.boven,"Veessen, boven","Veessen, boven",52.360674,6.091584,,,Netherlands,Rijkswaterstaat WaterWebservices
veghel.sluis4.beneden,"Veghel, sluis 4, beneden","Veghel, sluis 4, beneden",51.60915,5.5306,,,Netherlands,Rijkswaterstaat WaterWebservices
veghel.sluis4.boven,"Veghel, sluis 4, boven","Veghel, sluis 4, boven",51.60825,5.5323,,,Netherlands,Rijkswaterstaat WaterWebservices
veghel.sluis4.inlaat,"Veghel, Sluis 4, inlaat",Spuien,51.608558,5.531564,,,Netherlands,Rijkswaterstaat WaterWebservices
veghel.sluis4.uitlaat,"Veghel, Sluis 4, uitlaat",NettobalansUIT,51.608553,5.531564,,,Netherlands,Rijkswaterstaat WaterWebservices
velden,Velden,Velden,51.418594,6.157395,,,Netherlands,Rijkswaterstaat WaterWebservices
velp,Velp,Velp,51.99176,6.005978,,,Netherlands,Rijkswaterstaat WaterWebservices
velsen.velserkom,Velserkom,Velserkom,52.467611,4.623665,,,Netherlands,Rijkswaterstaat WaterWebservices
velsenzuid.spaarndammerpolder,"Velsen-Zuid, Spaarndammerpolder","Velsen-Zuid, Spaarndammerpolder",52.441489,4.69707,,,Netherlands,Rijkswaterstaat WaterWebservices
veluwemeer.midden,"Veluwemeer, midden",zwaartepunt Veluwemeer,52.400648,5.677842,,,Netherlands,Rijkswaterstaat WaterWebservices
venlo,Venlo,Venlo,51.36575,6.15722,,,Netherlands,Rijkswaterstaat WaterWebservices
verdieptelosplaats,Verdiepte losplaats,Verdiepte losplaats,52.051178,4.007419,,,Netherlands,Rijkswaterstaat WaterWebservices
verdieptelosplaats.noordoost,"Verdiepte losplaats, noord-oost","Verdiepte losplaats, noord-oost",52.062858,4.0209,,,Netherlands,Rijkswaterstaat WaterWebservices
verdieptelosplaats.zuidwest,"Verdiepte losplaats, zuid-west","Verdiepte losplaats, zuid-west",52.042806,3.998147,,,Netherlands,Rijkswaterstaat WaterWebservices
vianen,Vianen,Vianen,51.995281,5.098542,,,Netherlands,Rijkswaterstaat WaterWebservices
vierlingsbeek,Vierlingsbeek,Vierlingsbeek,51.596835,6.024535,,,Netherlands,Rijkswaterstaat WaterWebservices
vilsteren.beneden,"Vilsteren, beneden","Vilsteren, beneden",52.521566,6.334601,,,Netherlands,Rijkswaterstaat WaterWebservices
vilsteren.boven,"Vilsteren, boven","Vilsteren, boven",52.521324,6.336806,,,Netherlands,Rijkswaterstaat WaterWebservices
vingegatii,Vingegat II,Vingegat II,53.292515,5.505364,,,Netherlands,Rijkswaterstaat WaterWebservices
vlaardingen,Vlaardingen,Vlaardingen,51.899639,4.349048,,,Netherlands,Rijkswaterstaat WaterWebservices
vlaktevanderaan,Vlakte van de Raan,Vlakte van de Raan,51.503721,3.242164,,,Netherlands,Rijkswaterstaat WaterWebservices
vlieland.badstrandtbadhuis,"Vlieland, Badstrand 't Badhuis","Vlieland, Badstrand 't Badhuis",53.304982,5.051838,,,Netherlands,Rijkswaterstaat WaterWebservices
vlieland.haven,"Vlieland, haven","Vlieland, haven",53.296127,5.091456,,,Netherlands,Rijkswaterstaat WaterWebservices
vlieland.jachthaven,"Vlieland, jachthaven","Vlieland, jachthaven",53.296034,5.089957,,,Netherlands,Rijkswaterstaat WaterWebservices
vliestroom,Vliestroom,Vliestroom,53.313348,5.159904,,,Netherlands,Rijkswaterstaat WaterWebservices
vliestroom.zuid,"Vliestroom, zuid","Vliestroom, zuid",53.262154,5.172012,,,Netherlands,Rijkswaterstaat WaterWebservices
vlietepolder,Vlietepolder,Vlietepolder,51.59932,3.75183,,,Netherlands,Rijkswaterstaat WaterWebservices
vlissingen,Vlissingen,Vlissingen,51.442,3.6,,,Netherlands,Rijkswaterstaat WaterWebservices
vlissingen.boeissvh,"Vlissingen, boei SSVH","Vlissingen, boei SSVH",51.411991,3.565619,,,Netherlands,Rijkswaterstaat WaterWebservices
vlissingen.keersluisbrug,"Vlissingen, keersluisbrug","Vlissingen, keersluisbrug",51.449528,3.585989,,,Netherlands,Rijkswaterstaat WaterWebservices
vlissingen.nollebadstrand,"Vlissingen, Nolle badstrand","Vlissingen, Nolle badstrand",51.450223,3.549845,,,Netherlands,Rijkswaterstaat WaterWebservices
vlissingen.roeiershoofd,"Vlissingen, Roeiershoofd","Vlissingen, Roeiershoofd",51.441353,3.574803,,,Netherlands,Rijkswaterstaat WaterWebservices
vlodrop,Vlodrop,Roer,51.133844,6.082115,,,Netherlands,Rijkswaterstaat WaterWebservices
volkerak.meetplaats2,"Volkerak, meetplaats 02","Volkerak, meetplaats 02",51.661054,4.357414,,,Netherlands,Rijkswaterstaat WaterWebservices
vooroeverandijkkoopmanspolder,Vooroever Andijk Koopmanspolder,Vooroever Andijk Koopmanspolder,52.74069,5.178394,,,Netherlands,Rijkswaterstaat WaterWebservices
vossemeerdijkkm0p3,Vossemeerdijk km 0.3,Vossemeerdijk km 0.3,52.547011,5.854166,,,Netherlands,Rijkswaterstaat WaterWebservices
vossenbeemd,Vossenbeemd,Vossenbeemd,51.469062,5.691819,,,Netherlands,Rijkswaterstaat WaterWebservices
vreeswijk,Vreeswijk,Vreeswijk,52.009863,5.107405,,,Netherlands,Rijkswaterstaat WaterWebservices
vrijheidsplaat,Vrijheidsplaat,Vrijheidsplaat,53.410824,5.667268,,,Netherlands,Rijkswaterstaat WaterWebservices
vrouwenpolder,Vrouwenpolder,Vrouwenpolder,51.564896,3.640556,,,Netherlands,Rijkswaterstaat WaterWebservices
vrouwenpolder.breezand.badstrand,"Vrouwenpolder, Breezand, badstrand","Vrouwenpolder, Breezand, badstrand",51.590031,3.620104,,,Netherlands,Rijkswaterstaat WaterWebservices
vrouwezand,Vrouwezand,Vrouwezand,52.810348,5.393138,,,Netherlands,Rijkswaterstaat WaterWebservices
vrouwezand.meetpaal,"Vrouwezand, meetpaal",Friese kust,52.810405,5.487566,,,Netherlands,Rijkswaterstaat WaterWebservices
vuursteenweg,Vuursteenweg,Noordertocht,52.576504,5.596685,,,Netherlands,Rijkswaterstaat WaterWebservices
vuurtorenbadstrandhellevoetsluis,Vuurtoren Badstrand Hellevoetsluis,Vuurtoren Badstrand Hellevoetsluis,51.821299,4.124278,,,Netherlands,Rijkswaterstaat WaterWebservices
waal.linkeroever,"Waal, linkeroever","Waal, linkeroever",51.853846,5.879398,,,Netherlands,Rijkswaterstaat WaterWebservices
waal.rechteroever,"Waal, rechteroever","Waal, rechteroever",51.855478,5.876077,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm871p200.ro,"Waal km 871.200, ro","Waal km 871.200, ro",51.876336,5.990478,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm875p800.lo,"Waal km 875.800, lo","Waal km 875.800, lo",51.859891,5.946818,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm880p100.ro,"Waal km 880.100, ro","Waal km 880.100, ro",51.873998,5.902519,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm881p900.ro,"Waal km 881.900, ro","Waal km 881.900, ro",51.862714,5.880366,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm883p000.ro,"Waal km 883.000, ro","Waal km 883.000, ro",51.854912,5.873966,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm889p400.lo,"Waal km 889.400, lo","Waal km 889.400, lo",51.874912,5.795983,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm889p400.ro,"Waal km 889.400, ro","Waal km 889.400, ro",51.877135,5.797746,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm889p600.ro,"Waal km 889.600, ro","Waal km 889.600, ro",51.877538,5.795397,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm889p700.lo,"Waal km 889.700, lo","Waal km 889.700, lo",51.875247,5.792734,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm890p000.ro,"Waal km 890.000, ro","Waal km 890.000, ro",51.878746,5.789207,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm893p200.ro,"Waal km 893.200, ro","Waal km 893.200, ro",51.885892,5.744853,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm893p400.lo,"Waal km 893.400, lo","Waal km 893.400, lo",51.883856,5.74048,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm893p400.ro,"Waal km 893.400, ro","Waal km 893.400, ro",51.886132,5.742792,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm897p800.lo,"Waal km 897.800, lo","Waal km 897.800, lo",51.894408,5.681957,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm897p800.ro,"Waal km 897.800, ro","Waal km 897.800, ro",51.896809,5.681493,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm898p000.lo,"Waal km 898.000, lo","Waal km 898.000, lo",51.894308,5.678484,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm898p000.ro,"Waal km 898.000, ro","Waal km 898.000, ro",51.896771,5.678645,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm901p800.lo,"Waal km 901.800, lo","Waal km 901.800, lo",51.898162,5.623735,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm901p800.ro,"Waal km 901.800, ro","Waal km 901.800, ro",51.90074,5.624329,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm902p000.lo,"Waal km 902.000, lo","Waal km 902.000, lo",51.898167,5.621192,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm905p100.ro,"Waal km 905.100, ro","Waal km 905.100, ro",51.903561,5.576902,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm905p400.lo,"Waal km 905.400, lo","Waal km 905.400, lo",51.900546,5.572021,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm905p400.ro,"Waal km 905.400, ro","Waal km 905.400, ro",51.903018,5.572075,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm905p600.ro,"Waal km 905.600, ro","Waal km 905.600, ro",51.903104,5.568893,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm909p000.lo,"Waal km 909.000, lo","Waal km 909.000, lo",51.891237,5.524132,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm909p000.ro,"Waal km 909.000, ro","Waal km 909.000, ro",51.893513,5.522831,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm909p100.lo,"Waal km 909.100, lo","Waal km 909.100, lo",51.890673,5.521966,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm909p200.ro,"Waal km 909.200, ro","Waal km 909.200, ro",51.893716,5.518444,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm917p000.ro,"Waal km 917.000, ro","Waal km 917.000, ro",51.868842,5.421193,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm922p000.ro,"Waal km 922.000, ro","Waal km 922.000, ro",51.831306,5.386518,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm925p700.ro,"Waal km 925.700, ro","Waal km 925.700, ro",51.801816,5.356098,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm929p800.lo,"Waal km 929.800, lo","Waal km 929.800, lo",51.821079,5.310891,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm937p500.lo,"Waal km 937.500, lo","Waal km 937.500, lo",51.808645,5.205095,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm937p500.ro,"Waal km 937.500, ro","Waal km 937.500, ro",51.811388,5.205577,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm937p600.lo,"Waal km 937.600, lo","Waal km 937.600, lo",51.808885,5.202754,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm937p800.ro,"Waal km 937.800, ro","Waal km 937.800, ro",51.811671,5.202864,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm939p900.ro,"Waal km 939.900, ro","Waal km 939.900, ro",51.818666,5.175488,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm946p000.ro,"Waal km 946.000, ro","Waal km 946.000, ro",51.828617,5.094832,,,Netherlands,Rijkswaterstaat WaterWebservices
waalkm993p200.lo,"Waal km 993.200, lo","Waal km 993.200, lo",51.883533,5.743091,,,Netherlands,Rijkswaterstaat WaterWebservices
waalwijk,Waalwijk,Waalwijk,51.71243,5.07488,,,Netherlands,Rijkswaterstaat WaterWebservices
waarde,Waarde,Waarde,51.413252,4.06616,,,Netherlands,Rijkswaterstaat WaterWebservices
waddenzee.ra,"Waddenzee, Ra","Waddenzee, Ra",53.479134,6.663717,,,Netherlands,Rijkswaterstaat WaterWebservices
walcheren.10kmuitdekust,"Walcheren, 10 km uit de kust","Walcheren, 10 km uit de kust",51.596303,3.326519,,,Netherlands,Rijkswaterstaat WaterWebservices
walcheren.1kmuitdekust,"Walcheren, 1 km uit de kust","Walcheren, 1 km uit de kust",51.560753,3.421511,,,Netherlands,Rijkswaterstaat WaterWebservices
walcheren.20kmuitdekust,"Walcheren, 20 km uit de kust","Walcheren, 20 km uit de kust",51.657798,3.219245,,,Netherlands,Rijkswaterstaat WaterWebservices
walcheren.2kmuitdekust,"Walcheren, 2 km uit de kust","Walcheren, 2 km uit de kust",51.548074,3.409531,,,Netherlands,Rijkswaterstaat WaterWebservices
walcheren.30kmuitdekust,"Walcheren, 30 km uit de kust","Walcheren, 30 km uit de kust",51.717521,3.112297,,,Netherlands,Rijkswaterstaat WaterWebservices
walcheren.4kmuitdekust,"Walcheren, 4 km uit de kust","Walcheren, 4 km uit de kust",51.560752,3.391791,,,Netherlands,Rijkswaterstaat WaterWebservices
walcheren.50kmuitdekust,"Walcheren, 50 km uit de kust","Walcheren, 50 km uit de kust",51.839189,2.895343,,,Netherlands,Rijkswaterstaat WaterWebservices
walcheren.70kmuitdekust,"Walcheren, 70 km uit de kust","Walcheren, 70 km uit de kust",51.956135,2.677835,,,Netherlands,Rijkswaterstaat WaterWebservices
walsoorden,Walsoorden,Walsoorden,51.398427,4.026206,,,Netherlands,Rijkswaterstaat WaterWebservices
wanssum.oudemaas,"Wanssum, Oude Maas","Wanssum, Oude Maas",51.535189,6.079147,,,Netherlands,Rijkswaterstaat WaterWebservices
warder,Warder,Warder,52.565916,5.032915,,,Netherlands,Rijkswaterstaat WaterWebservices
waspik,Waspik,Donge,51.682803,4.918703,,,Netherlands,Rijkswaterstaat WaterWebservices
wassenaarseslag,Wassenaarseslag,Wassenaarseslag,52.163438,4.346716,,,Netherlands,Rijkswaterstaat WaterWebservices
waterlandstrandhemmelandmonnickendam,Waterlandstrand Hemmeland Monnickendam,Waterlandstrand Hemmeland Monnickendam,52.455111,5.048647,,,Netherlands,Rijkswaterstaat WaterWebservices
watersportcentrumdebijland,Watersportcentrum De Bijland,Watersportcentrum De Bijland,51.865106,6.079573,,,Netherlands,Rijkswaterstaat WaterWebservices
waterweg.mondingnabijdezuidwal,"Waterweg, monding nabij de Zuidwal",Wa-II,51.983695,4.049158,,,Netherlands,Rijkswaterstaat WaterWebservices
weert.lozen,"Weert, Lozen",km 50,51.223141,5.602491,,,Netherlands,Rijkswaterstaat WaterWebservices
weert.sluis16.beneden,"Weert, sluis 16, beneden","Weert, sluis 16, beneden",51.245947,5.669381,,,Netherlands,Rijkswaterstaat WaterWebservices
weert.sluis16.boven,"Weert, sluis 16, boven","Weert, sluis 16, boven",51.245056,5.666583,,,Netherlands,Rijkswaterstaat WaterWebservices
weesp.amsterdamrijnkanaal,"Weesp, Amsterdam-Rijnkanaal","Weesp, Amsterdam-Rijnkanaal",52.316829,5.018799,,,Netherlands,Rijkswaterstaat WaterWebservices
weesp.vecht,"Weesp, Vecht","Weesp, Vecht",52.309726,5.047892,,,Netherlands,Rijkswaterstaat WaterWebservices
well,Well,dorp,51.54744,6.09245,,,Netherlands,Rijkswaterstaat WaterWebservices
well.badstrand,"Well, badstrand","Well, badstrand",51.747529,5.185952,,,Netherlands,Rijkswaterstaat WaterWebservices
wellerlooi,Wellerlooi,voorheen Well,51.543406,6.115187,,,Netherlands,Rijkswaterstaat WaterWebservices
wellseind,Wellseind,Oude arm van de afgedamde Maas,51.748013,5.185052,,,Netherlands,Rijkswaterstaat WaterWebservices
wemeldinge,Wemeldinge,Wemeldinge,51.496841,4.056964,,,Netherlands,Rijkswaterstaat WaterWebservices
wemeldinge.badstrand,"Wemeldinge, badstrand","Wemeldinge, badstrand",51.521166,3.999621,,,Netherlands,Rijkswaterstaat WaterWebservices
wemeldinge.oudesluizen,"Wemeldinge, oude sluizen","Wemeldinge, oude sluizen",51.524093,4.003855,,,Netherlands,Rijkswaterstaat WaterWebservices
werkendam.binnen,"Werkendam, binnen",Steurgat,51.803884,4.876849,,,Netherlands,Rijkswaterstaat WaterWebservices
werkendam.binnenkievitswaard,"Werkendam, Binnen Kievitswaard","Werkendam, Binnen Kievitswaard",51.792222,4.830278,,,Netherlands,Rijkswaterstaat WaterWebservices
werkendam.happenhennip,"Werkendam, Happen Hennip","Werkendam, Happen Hennip",51.780722,4.795944,,,Netherlands,Rijkswaterstaat WaterWebservices
werkendam.kleinezalm,"Werkendam, Kleine Zalm","Werkendam, Kleine Zalm",51.761722,4.821139,,,Netherlands,Rijkswaterstaat WaterWebservices
werkendam.kooike,"Werkendam, Kooike","Werkendam, Kooike",51.783139,4.862972,,,Netherlands,Rijkswaterstaat WaterWebservices
werkendam.middelstekievitswaard,"Werkendam, Middelste Kievitswaard","Werkendam, Middelste Kievitswaard",51.784694,4.807028,,,Netherlands,Rijkswaterstaat WaterWebservices
werkendam.nieuwemerwede,"Werkendam, Nieuwe Merwede",buiten,51.806041,4.876824,,,Netherlands,Rijkswaterstaat WaterWebservices
werkendam.steenenmuur,"Werkendam, Steenenmuur","Werkendam, Steenenmuur",51.765278,4.839778,,,Netherlands,Rijkswaterstaat WaterWebservices
werkendam.steurgat,"Werkendam, Steurgat","Werkendam, Steurgat",51.799139,4.871389,,,Netherlands,Rijkswaterstaat WaterWebservices
werkendam.vogelenzang,"Werkendam, Vogelenzang","Werkendam, Vogelenzang",51.769167,4.836139,,,Netherlands,Rijkswaterstaat WaterWebservices
wessem.molengreend,"Wessem, Molengreend","Wessem, Molengreend",51.162629,5.89613,,,Netherlands,Rijkswaterstaat WaterWebservices
wessem.recreatiestrandcomfortparcwessem,"Wessem, Recreatiestrand Comfortparc Wessem","Wessem, Recreatiestrand Comfortparc Wessem",51.153627,5.872004,,,Netherlands,Rijkswaterstaat WaterWebservices
westereems.west,"Westereems, west","Westereems, west",53.618056,6.366667,,,Netherlands,Rijkswaterstaat WaterWebservices
westerhoofd,Westerhoofd,Westerhoofd,53.320224,6.994933,,,Netherlands,Rijkswaterstaat WaterWebservices
westerschouwen.rotondebadstrand,"Westerschouwen, Rotonde badstrand","Westerschouwen, Rotonde badstrand",51.669637,3.702156,,,Netherlands,Rijkswaterstaat WaterWebservices
westervoort,Westervoort,Westervoort,51.967031,5.954706,,,Netherlands,Rijkswaterstaat WaterWebservices
westervoort.1,"Westervoort, 1",voorheen IJsselkop,51.9705,5.962,,,Netherlands,Rijkswaterstaat WaterWebservices
westervoort.2,"Westervoort, 2",IJsseldijkerwaard,51.9705,5.962,,,Netherlands,Rijkswaterstaat WaterWebservices
westervoort.brug,"Westervoort, brug","Westervoort, brug",51.96703,5.954707,,,Netherlands,Rijkswaterstaat WaterWebservices
westervoort.hondbroekschepleij.ijssel,Westervoort Hondsbroeksche Pleij IJssel,Westervoort Hondsbroeksche Pleij IJssel,51.959934,5.950237,,,Netherlands,Rijkswaterstaat WaterWebservices
westervoort.hondsbroekschepleij.geul,"Westervoort, Hondsbroeksche Pleij, Geul","voorheen, oost",51.956117,5.953158,,,Netherlands,Rijkswaterstaat WaterWebservices
westervoort.hondsbroekschepleij.ijssel,"Westervoort, Hondsbroeksche Pleij, IJssel","voorheen, west",51.959933,5.950239,,,Netherlands,Rijkswaterstaat WaterWebservices
westervoort.ijsselkop,Westervoort IJsselkop,Westervoort IJsselkop,51.9507,5.953,,,Netherlands,Rijkswaterstaat WaterWebservices
westervoortpleij,Westervoort Pleij,Westervoort Pleij,51.964873,5.954825,,,Netherlands,Rijkswaterstaat WaterWebservices
westhaven.2,"Westhaven, 2","Westhaven, 2",52.403806,4.819536,,,Netherlands,Rijkswaterstaat WaterWebservices
westkapelle,Westkapelle,Westkapelle,51.521448,3.440031,,,Netherlands,Rijkswaterstaat WaterWebservices
